drugbank_id	name	cas_num	type	disease	MeSHID
DB08834	Tauroursodeoxycholic acid	14605-22-2	small molecule	amyloidosis	"MESH:D000686	BERN:106978601"
DB08834	Tauroursodeoxycholic acid	14605-22-2	small molecule	cystic fibrosis	"OMIM:219700	MESH:D003550	BERN:106986301"
DB08834	Tauroursodeoxycholic acid	14605-22-2	small molecule	cholestasis	"MESH:D002779	BERN:106984201"
DB08834	Tauroursodeoxycholic acid	14605-22-2	small molecule	amyotrophic lateral sclerosis	"MESH:D000690	BERN:106987201"
DB08835	Spaglumic Acid	4910-46-7	small molecule	allergic conjunctivitis	"MESH:D003233	BERN:107383201"
DB08836	Temocapril	111902-57-9	small molecule	hypertension	"MESH:D006973	BERN:106966601"
DB08836	Temocapril	111902-57-9	small molecule	congestive heart failure	"MESH:D006333	BERN:106966101"
DB08836	Temocapril	111902-57-9	small molecule	diabetic nephropathy	"MESH:D003928	BERN:106988001"
DB08836	Temocapril	111902-57-9	small molecule	coronary artery diseases	"MESH:D003324	BERN:106970901"
DB08836	Temocapril	111902-57-9	small molecule	acute myocardial infarction	BERN:261395401
DB08838	Agmatine	306-60-5	small molecule	diabetes	BERN:258006601
DB08838	Agmatine	306-60-5	small molecule	stroke	"MESH:D020521	OMIM:606799	BERN:106966501"
DB08838	Agmatine	306-60-5	small molecule	cns injuries	"MESH:D020196	BERN:264464901"
DB08838	Agmatine	306-60-5	small molecule	epilepsy	"MESH:D004827	BERN:259766001"
DB08838	Agmatine	306-60-5	small molecule	glaucoma	"MESH:D005901	BERN:106985401"
DB08838	Agmatine	306-60-5	small molecule	neuropathic pain	"MESH:D009437	BERN:257314801"
DB08838	Agmatine	306-60-5	small molecule	psychiatric conditions	"MESH:D001523	BERN:254324401"
DB08838	Agmatine	306-60-5	small molecule	depression	BERN:267406001
DB08838	Agmatine	306-60-5	small molecule	anxiety	BERN:256846301
DB08838	Agmatine	306-60-5	small molecule	schizophrenia	"OMIM:181500	MESH:D012559	BERN:260079301"
DB08838	Agmatine	306-60-5	small molecule	cognition	"MESH:D003072	BERN:254936201"
DB08838	Agmatine	306-60-5	small molecule	fiber peripheral neuropathy	"MESH:D010523	BERN:107510401"
DB08842	Acetylcarnitine	3040-38-8	small molecule	cerebrovascular disorders	"MESH:D002561	BERN:106941601"
DB08842	Acetylcarnitine	3040-38-8	small molecule	mental function disorders	"MESH:D001523	BERN:254797301"
DB08842	Acetylcarnitine	3040-38-8	small molecule	peripheral nerve disorders	"MESH:D010523	BERN:107510401"
DB08842	Acetylcarnitine	3040-38-8	small molecule	diabetic neuropathy	"MESH:D003929	BERN:107002701"
DB08842	Acetylcarnitine	3040-38-8	small molecule	mental function disorders	"MESH:D001523	BERN:254797301"
DB08842	Acetylcarnitine	3040-38-8	small molecule	cerebral vasculopathy	"MESH:C565593	OMIM:225790	BERN:2511901"
DB08842	Acetylcarnitine	3040-38-8	small molecule	peripheral neuropathy	"MESH:D010523	BERN:107510401"
DB08842	Acetylcarnitine	3040-38-8	small molecule	dementia	"MESH:D003704	BERN:256014601"
DB08842	Acetylcarnitine	3040-38-8	small molecule	cerebrovascular disorders	"MESH:D002561	BERN:106941601"
DB08842	Acetylcarnitine	3040-38-8	small molecule	mental function disorders	"MESH:D001523	BERN:254797301"
DB08842	Acetylcarnitine	3040-38-8	small molecule	migraines	"MESH:D008881	OMIM:157300	BERN:107376501"
DB08842	Acetylcarnitine	3040-38-8	small molecule	type 2 diabetes mellitus	"MESH:D003924	OMIM:125853	BERN:106906101"
DB08842	Acetylcarnitine	3040-38-8	small molecule	chronic hepatitis c	"MESH:D006526	OMIM:609532	BERN:106970801"
DB08842	Acetylcarnitine	3040-38-8	small molecule	minimal hepatic encephalopathy	"MESH:D006501	BERN:107000101"
DB08842	Acetylcarnitine	3040-38-8	small molecule	neurodegenerative disorder	"MESH:D019636	BERN:255886401"
DB08842	Acetylcarnitine	3040-38-8	small molecule	supranuclear palsy	BERN:258190301
DB08842	Acetylcarnitine	3040-38-8	small molecule	peripheral neuropathy	"MESH:D010523	BERN:107510401"
DB08842	Acetylcarnitine	3040-38-8	small molecule	cancer	"MESH:D002277	BERN:255268301"
DB08842	Acetylcarnitine	3040-38-8	small molecule	septic shock	"MESH:D012772	BERN:111082401"
DB08842	Acetylcarnitine	3040-38-8	small molecule	bipolar depression	"MESH:D001714	BERN:2393101"
DB08842	Acetylcarnitine	3040-38-8	small molecule	sickle cell disease	"OMIM:603903	MESH:D000755	BERN:107354701"
DB08842	Acetylcarnitine	3040-38-8	small molecule	chronic fatigue syndrome	"MESH:D015673	BERN:258385901"
DB08842	Acetylcarnitine	3040-38-8	small molecule	nerve damage	BERN:257406101
DB08842	Acetylcarnitine	3040-38-8	small molecule	hiv	"OMIM:609423	MESH:D015658	BERN:106985801"
DB08842	Acetylcarnitine	3040-38-8	small molecule	peripheral neuropathy	"MESH:D010523	BERN:107510401"
DB08842	Acetylcarnitine	3040-38-8	small molecule	cancer	"MESH:D002277	BERN:255268301"
DB08842	Acetylcarnitine	3040-38-8	small molecule	nerve damage	BERN:257406101
DB08842	Acetylcarnitine	3040-38-8	small molecule	hiv	"OMIM:609423	MESH:D015658	BERN:106985801"
DB08842	Acetylcarnitine	3040-38-8	small molecule	male infertility	"MESH:D007248	BERN:106952501"
DB08844	Uric acid	69-93-2	small molecule	acute ischemic	BERN:256557001
DB08844	Uric acid	69-93-2	small molecule	stroke	"MESH:D020521	OMIM:606799	BERN:106966501"
DB08845	Oxogluric acid	328-50-7	small molecule	metabolic disorder	BERN:257892001
DB08845	Oxogluric acid	328-50-7	small molecule	propionic acidemia	"OMIM:606054	MESH:D056693	BERN:107456001"
DB08845	Oxogluric acid	328-50-7	small molecule	trauma	"MESH:D014947	BERN:266858501"
DB08845	Oxogluric acid	328-50-7	small molecule	muscle loss	BERN:256217701
DB08846	Ellagic acid	476-66-4	small molecule	follicular lymphoma	"OMIM:613024	MESH:D008224	BERN:107452501"
DB08846	Ellagic acid	476-66-4	small molecule	brain injury	"MESH:D001930	BERN:261739401"
DB08846	Ellagic acid	476-66-4	small molecule	obese	BERN:267266501
DB08860	Pitavastatin	147511-69-1	small molecule	hyperlipidemia	"MESH:D006949	BERN:255174701"
DB08860	Pitavastatin	147511-69-1	small molecule	familial hypercholesterolemia	"OMIM:144010	MESH:D006938	BERN:107435301"
DB08860	Pitavastatin	147511-69-1	small molecule	hefh	CUI-less
DB08860	Pitavastatin	147511-69-1	small molecule	cardiovascular events	"MESH:D002318	BERN:257597401"
DB08860	Pitavastatin	147511-69-1	small molecule	cvd	"MESH:D002318	BERN:257597401"
DB08860	Pitavastatin	147511-69-1	small molecule	diabetes mellitus	BERN:258006601
DB08860	Pitavastatin	147511-69-1	small molecule	atherosclerosis	BERN:267388201
DB08860	Pitavastatin	147511-69-1	small molecule	myocardial infarction	"MESH:D009203	OMIM:608446	BERN:106971801"
DB08860	Pitavastatin	147511-69-1	small molecule	coronary syndromes	"MESH:D003327	OMIM:300464	BERN:107000501"
DB08860	Pitavastatin	147511-69-1	small molecule	stable angina	BERN:258449901
DB08860	Pitavastatin	147511-69-1	small molecule	coronary artery disease	"MESH:D003324	BERN:106970901"
DB08860	Pitavastatin	147511-69-1	small molecule	stroke	"MESH:D020521	OMIM:606799	BERN:106966501"
DB08860	Pitavastatin	147511-69-1	small molecule	ischemic attack	"MESH:D002546	BERN:107353901"
DB08860	Pitavastatin	147511-69-1	small molecule	tia	"MESH:D002546	BERN:107353901"
DB08860	Pitavastatin	147511-69-1	small molecule	carotid disease	"MESH:D002340	BERN:106934801"
DB08860	Pitavastatin	147511-69-1	small molecule	peripheral artery disease	"MESH:D058729	BERN:106980201"
DB08860	Pitavastatin	147511-69-1	small molecule	claudication	"MESH:D007383	BERN:260262301"
DB08860	Pitavastatin	147511-69-1	small molecule	abdominal aortic aneurysm	"MESH:D017544	BERN:254043001"
DB08860	Pitavastatin	147511-69-1	small molecule	chronic kidney disease	"MESH:D007676	BERN:107351201"
DB08862	Cholecystokinin	9011-97-6	small molecule	gallbladder disorders	"MESH:D005705	BERN:106947001"
DB08862	Cholecystokinin	9011-97-6	small molecule	pancreatic insufficiency	"MESH:D010188	BERN:107488501"
DB08864	Rilpivirine	500287-72-9	small molecule	hiv-1 infections	"OMIM:609423	MESH:D015658	BERN:106985801"
DB08864	Rilpivirine	500287-72-9	small molecule	hiv-1 infections	"OMIM:609423	MESH:D015658	BERN:106985801"
DB08865	Crizotinib	877399-52-5	small molecule	locally advanced or metastatic non-small cell lung cancer	"MESH:D002289	BERN:107402101"
DB08865	Crizotinib	877399-52-5	small molecule	nsclc	"MESH:D002289	BERN:107402101"
DB08865	Crizotinib	877399-52-5	small molecule	anaplastic-lymphoma	BERN:258634301
DB08867	Ulipristal	159811-51-5	small molecule	contraceptive failure	BERN:258160501
DB08867	Ulipristal	159811-51-5	small molecule	contraceptive failure	BERN:258160501
DB08867	Ulipristal	159811-51-5	small molecule	uterine fibroids	"MESH:D007889	BERN:107003301"
DB08868	Fingolimod	162359-55-9	small molecule	multiple sclerosis	"MESH:D009103	OMIM:126200	BERN:106970401"
DB08868	Fingolimod	162359-55-9	small molecule	acute respiratory distress syndrome	"MESH:D012128	BERN:107294601"
DB08868	Fingolimod	162359-55-9	small molecule	ards	"MESH:D012128	BERN:107294601"
DB08869	Tesamorelin	218949-48-5	small molecule	excess abdominal fat	BERN:259940401
DB08869	Tesamorelin	218949-48-5	small molecule	hi	
DB08869	Tesamorelin	218949-48-5	small molecule	lipodystrophy	"MESH:D008060	BERN:106910001"
DB08870	Brentuximab vedotin	914088-09-8	biotech	stage iii or iv classical hodgkin lymphoma	BERN:256248701
DB08870	Brentuximab vedotin	914088-09-8	biotech	hodgkin lymphoma	"MESH:D006689	OMIM:236000	BERN:106936701"
DB08870	Brentuximab vedotin	914088-09-8	biotech	systemic anaplastic large cell lymphoma	"MESH:D017728	BERN:107404501"
DB08871	Eribulin	253128-41-5	small molecule	metastatic breast cancer	BERN:259355301
DB08871	Eribulin	253128-41-5	small molecule	metastatic cancer	"MESH:D009362	BERN:4300301"
DB08872	Gabapentin enacarbil	478296-72-9	small molecule	restless legs syndrome	"MESH:D012148	OMIM:102300	BERN:260920801"
DB08872	Gabapentin enacarbil	478296-72-9	small molecule	rls	"MESH:D012148	OMIM:102300	BERN:260920801"
DB08872	Gabapentin enacarbil	478296-72-9	small molecule	postherpetic neuralgia	"MESH:D051474	BERN:255474301"
DB08872	Gabapentin enacarbil	478296-72-9	small molecule	phn	"MESH:D051474	BERN:255474301"
DB08873	Boceprevir	394730-60-0	small molecule	hcv	CUI-less
DB08874	Fidaxomicin	873857-62-6	small molecule	diarrhea	"MESH:C565627	BERN:262553601"
DB08874	Fidaxomicin	873857-62-6	small molecule	c. difficil	
DB08875	Cabozantinib	849217-68-1	small molecule	metastatic medullary thyroid cancer	BERN:256849801
DB08875	Cabozantinib	849217-68-1	small molecule	advanced renal cell carcinoma	"OMIM:144700	MESH:D002292	BERN:107395701"
DB08875	Cabozantinib	849217-68-1	small molecule	rcc	"OMIM:144700	MESH:D002292	BERN:107395701"
DB08876	Taliglucerase alfa	37228-64-1	biotech	type 1 gaucher disease	"MESH:D005776	OMIM:230800	BERN:106906301"
DB08877	Ruxolitinib	941678-49-5	small molecule	myelofibrosis	"OMIM:254450	MESH:D055728	BERN:106922101"
DB08877	Ruxolitinib	941678-49-5	small molecule	myelofibrosis	"OMIM:254450	MESH:D055728	BERN:106922101"
DB08877	Ruxolitinib	941678-49-5	small molecule	polycythemia vera	"OMIM:263300	MESH:D011087	BERN:106906601"
DB08877	Ruxolitinib	941678-49-5	small molecule	myelofibrosis	"OMIM:254450	MESH:D055728	BERN:106922101"
DB08877	Ruxolitinib	941678-49-5	small molecule	essential thrombocythemia	"MESH:D013920	OMIM:187950	BERN:107421801"
DB08877	Ruxolitinib	941678-49-5	small molecule	myelofibrosis	"OMIM:254450	MESH:D055728	BERN:106922101"
DB08877	Ruxolitinib	941678-49-5	small molecule	myeolofibrosis	CUI-less
DB08877	Ruxolitinib	941678-49-5	small molecule	fibrosis	"MESH:D005355	BERN:256366601"
DB08878	Aminopterin	54-62-6	small molecule	childhood leukemia	BERN:257898201
DB08878	Aminopterin	54-62-6	small molecule	psoriasis	"OMIM:177900	MESH:D011565	BERN:106987001"
DB08878	Aminopterin	54-62-6	small molecule	cancer	"MESH:D002277	BERN:255268301"
DB08878	Aminopterin	54-62-6	small molecule	congenital malformations	BERN:256478801
DB08878	Aminopterin	54-62-6	small molecule	teratogenic	"MESH:D064793	BERN:254046801"
DB08878	Aminopterin	54-62-6	small molecule	fetal aminopterin syndrome	BERN:254136001
DB08879	Belimumab	356547-88-1	biotech	systemic lupus erythematosus	"MESH:D008180	OMIM:152700	BERN:107539401"
DB08879	Belimumab	356547-88-1	biotech	sle	"MESH:D008180	OMIM:152700	BERN:107539401"
DB08879	Belimumab	356547-88-1	biotech	sle	"MESH:D008180	OMIM:152700	BERN:107539401"
DB08880	Teriflunomide	163451-81-8	small molecule	multiple sclerosis	"MESH:D009103	OMIM:126200	BERN:106970401"
DB08880	Teriflunomide	163451-81-8	small molecule	ms	"MESH:D009103	OMIM:126200	BERN:106970401"
DB08881	Vemurafenib	918504-65-1	small molecule	metastatic melanoma	BERN:254453301
DB08881	Vemurafenib	918504-65-1	small molecule	cutaneous melanoma	BERN:260403901
DB08881	Vemurafenib	918504-65-1	small molecule	erdheim-chester disease	"MESH:D031249	BERN:107482601"
DB08881	Vemurafenib	918504-65-1	small molecule	cancer	"MESH:D002277	BERN:255268301"
DB08881	Vemurafenib	918504-65-1	small molecule	erdheim-chester disease	"MESH:D031249	BERN:107482601"
DB08881	Vemurafenib	918504-65-1	small molecule	histiocyte cell disorder	"OMIM:603903	MESH:D000755	BERN:107354701"
DB08881	Vemurafenib	918504-65-1	small molecule	erdheim-chester disease	"MESH:D031249	BERN:107482601"
DB08882	Linagliptin	668270-12-0	small molecule	type ii diabetes	"MESH:D003924	OMIM:125853	BERN:106906101"
DB08882	Linagliptin	668270-12-0	small molecule	type i diabetes	"OMIM:222100	MESH:D003922	BERN:107495601"
DB08882	Linagliptin	668270-12-0	small molecule	diabetic ketoacidosis	"MESH:D016883	BERN:106911401"
DB08882	Linagliptin	668270-12-0	small molecule	type 2 diabetes mellitus	"MESH:D003924	OMIM:125853	BERN:106906101"
DB08885	Aflibercept	862111-32-8	biotech	neovascular (wet) age-related mascular degeneration	BERN:256057301
DB08885	Aflibercept	862111-32-8	biotech	amd	"MESH:D008268	BERN:106987801"
DB08885	Aflibercept	862111-32-8	biotech	macular edema	"OMIM:153880	MESH:D008269	BERN:106980501"
DB08885	Aflibercept	862111-32-8	biotech	crvo	BERN:260090101
DB08885	Aflibercept	862111-32-8	biotech	metastatic colorectal cancer	"MESH:D009362	BERN:4300301"
DB08886	Asparaginase Erwinia chrysanthemi	1349719-22-7	biotech	acute lymphoblastic leukemia	"OMIM:613065	MESH:D054198	BERN:107405101"
DB08886	Asparaginase Erwinia chrysanthemi	1349719-22-7	biotech	all	"OMIM:613065	MESH:D054198	BERN:107405101"
DB08886	Asparaginase Erwinia chrysanthemi	1349719-22-7	biotech	hypersensitivity to e. coli	BERN:254275401
DB08887	Icosapent ethyl	86227-47-6	small molecule	hypertriglyceridemia	"MESH:D015228	BERN:106983201"
DB08888	Ocriplasmin	1048016-09-6	biotech	vitreomacular adhesion	BERN:258889601
DB08889	Carfilzomib	868540-17-4	small molecule	multiple myeloma	"OMIM:254500	MESH:D009101	BERN:106985601"
DB08890	Linaclotide	851199-59-2	small molecule	irritable bowel syndrome	"MESH:D043183	BERN:106981801"
DB08890	Linaclotide	851199-59-2	small molecule	ibs	"MESH:D043183	BERN:106981801"
DB08890	Linaclotide	851199-59-2	small molecule	constipation	"MESH:D003248	BERN:261203001"
DB08890	Linaclotide	851199-59-2	small molecule	chronic idiopathic constipation	BERN:259776401
DB08891	Arbaclofen	69308-37-8	small molecule	spasticity	BERN:267373201
DB08891	Arbaclofen	69308-37-8	small molecule	multiple sclerosis	"MESH:D009103	OMIM:126200	BERN:106970401"
DB08891	Arbaclofen	69308-37-8	small molecule	autism spectrum disorder	"MESH:D002659	BERN:258607701"
DB08891	Arbaclofen	69308-37-8	small molecule	fragile x syndrome	"OMIM:300624	MESH:D005600	BERN:106912101"
DB08892	Arbaclofen Placarbil	847353-30-4	small molecule	spasticity	BERN:267373201
DB08892	Arbaclofen Placarbil	847353-30-4	small molecule	multiple sclerosis	"MESH:D009103	OMIM:126200	BERN:106970401"
DB08892	Arbaclofen Placarbil	847353-30-4	small molecule	acute back spasms	BERN:261129101
DB08892	Arbaclofen Placarbil	847353-30-4	small molecule	gerd	"OMIM:109350	MESH:D005764	BERN:106990201"
DB08893	Mirabegron	223673-61-8	small molecule	overactive bladder	"MESH:D053201	BERN:256366801"
DB08893	Mirabegron	223673-61-8	small molecule	oab	"MESH:D053201	BERN:256366801"
DB08893	Mirabegron	223673-61-8	small molecule	urge urinary incontinence	"MESH:D053202	BERN:262404501"
DB08894	Peginesatide	913976-27-9	biotech	anemia	"MESH:D000740	BERN:254431001"
DB08894	Peginesatide	913976-27-9	biotech	chronic kidney disease	"MESH:D007676	BERN:107351201"
DB08894	Peginesatide	913976-27-9	biotech	ckd	"MESH:D007676	BERN:107351201"
DB08895	Tofacitinib	477600-75-2	small molecule	rheumatoid arthritis	"MESH:D001172	OMIM:180300	BERN:107539501"
DB08895	Tofacitinib	477600-75-2	small molecule	kidney transplant rejections	BERN:260291001
DB08895	Tofacitinib	477600-75-2	small molecule	psoriasis	"OMIM:177900	MESH:D011565	BERN:106987001"
DB08895	Tofacitinib	477600-75-2	small molecule	ulcerative colitis	"MESH:C536315	BERN:265713201"
DB08895	Tofacitinib	477600-75-2	small molecule	ankylosing spondylitis	"OMIM:106300	MESH:D013167	BERN:107423401"
DB08895	Tofacitinib	477600-75-2	small molecule	pneumonia	"MESH:D011014	BERN:106971201"
DB08895	Tofacitinib	477600-75-2	small molecule	herpes zoster	"MESH:D006562	BERN:106914001"
DB08895	Tofacitinib	477600-75-2	small molecule	urinary tract infections	"MESH:D014552	BERN:106986701"
DB08895	Tofacitinib	477600-75-2	small molecule	tb	"MESH:D014376	BERN:106971101"
DB08895	Tofacitinib	477600-75-2	small molecule	hepatic impairment	BERN:255046501
DB08895	Tofacitinib	477600-75-2	small molecule	gastrointestinal perforation	BERN:257943401
DB08896	Regorafenib	755037-03-7	small molecule	metastatic colorectal cancer	"MESH:D009362	BERN:4300301"
DB08896	Regorafenib	755037-03-7	small molecule	crc	"MESH:D015179	OMIM:114500	BERN:106936601"
DB08896	Regorafenib	755037-03-7	small molecule	gastrointestinal stromal tumor	"OMIM:606764	MESH:D046152	BERN:106981501"
DB08896	Regorafenib	755037-03-7	small molecule	gist	"OMIM:606764	MESH:D046152	BERN:106981501"
DB08897	Aclidinium	727649-81-2	small molecule	bronchospasm	"MESH:D001986	BERN:107363701"
DB08897	Aclidinium	727649-81-2	small molecule	chronic obstructive pulmonary disease	"OMIM:606963	MESH:D029424	BERN:107376801"
DB08897	Aclidinium	727649-81-2	small molecule	copd	"OMIM:606963	MESH:D029424	BERN:107376801"
DB08897	Aclidinium	727649-81-2	small molecule	chronic bronchitis	BERN:107515001
DB08897	Aclidinium	727649-81-2	small molecule	emphysema	"MESH:D004646	BERN:256367301"
DB08898	Glucarpidase	9074-87-7	biotech	kidney dysfunction	BERN:260618001
DB08899	Enzalutamide	915087-33-1	small molecule	metastatic castration-resistant prostate cancer	"OMIM:176807	MESH:D011471	BERN:107535701"
DB08900	Teduglutide	197922-42-2	biotech	short bowel syndrome	"MESH:D012778	BERN:256514401"
DB08900	Teduglutide	197922-42-2	biotech	sbs	"MESH:D038642	BERN:265637801"
DB08900	Teduglutide	197922-42-2	biotech	malabsorption associated	"MESH:C536239	BERN:254883901"
DB08901	Ponatinib	943319-70-8	small molecule	chronic myeloid leukemia	"OMIM:608232	MESH:D015464	BERN:107422801"
