drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions	pubmed_ids
DB13872	target	P34903	2556	Humans	yes	positive allosteric modulator	
DB13872	target	P31644	2558	Humans	yes	positive allosteric modulator	
DB13872	target	P18507	2566	Humans	yes	positive allosteric modulator	
DB13873	target	Q07869	5465	Humans	yes	agonist	
DB13873	target	Q03181	5467	Humans	unknown	unknown	11779144
DB13873	target	P37231	5468	Humans	unknown		11779144
DB13873	target	O75469	8856	Humans	unknown	partial agonist	20024649
DB13873	target	Q9NPA2	64386	Humans	unknown	unknown	17353509|17606858
DB13874	enzyme	P08684	1576	Humans	unknown	substrate|inhibitor|inducer	
DB13874	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor	
DB13874	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor	
DB13874	enzyme	P11712	1559	Humans	unknown	substrate|inhibitor	
DB13874	transporter	P08183	5243	Humans	unknown	substrate|inhibitor	
DB13874	enzyme	P33261	1557	Humans	unknown	substrate|inhibitor	29770715
DB13874	transporter	Q4U2R8	9356	Humans	unknown	inhibitor	
DB13874	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor	
DB13874	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor	
DB13874	transporter	Q9NPD5	28234	Humans	unknown	inhibitor	
DB13874	transporter	O15244	6582	Humans	unknown	inhibitor	
DB13874	transporter	Q8TCC7	9376	Humans	unknown	inhibitor	
DB13874	enzyme	P10632	1558	Humans	unknown	substrate|inhibitor	
DB13874	enzyme	P22309	54658	Humans	unknown	substrate|inhibitor	
DB13874	enzyme	P20813	1555	Humans	unknown	substrate|inhibitor|inducer	
DB13874	enzyme	P54855	7366	Humans	unknown	substrate	
DB13874	enzyme	P35503	54659	Humans	unknown	substrate	
DB13874	enzyme	P22310	54657	Humans	unknown	substrate	
DB13874	enzyme	O60656	54600	Humans	unknown	substrate	
DB13874	enzyme	P16662	7364	Humans	unknown	substrate	
DB13874	target	P48735	3418	Humans	yes	inhibitor	27721426
DB13875	target	P50135	3176	Humans	unknown	inhibitor	1530666
DB13876	target	P21397	4128	Humans	unknown	inhibitor	10063483
DB13877	target	P09874	142	Humans	unknown		
DB13878	transporter	P08183	5243	Humans	unknown	substrate|inhibitor	
DB13878	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor	
DB13878	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor	
DB13878	transporter	Q9NPD5	28234	Humans	unknown	inhibitor	
DB13878	enzyme	P22309	54658	Humans	unknown	inhibitor	
DB13879	enzyme	P08684	1576	Humans	unknown	inhibitor	
DB13879	transporter	P08183	5243	Humans	unknown	substrate|inhibitor	
DB13879	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor	
DB13879	transporter	Q9Y6L6	10599	Humans	unknown	substrate|inhibitor	
DB13879	transporter	Q9NPD5	28234	Humans	unknown	substrate|inhibitor	
DB13879	enzyme	P22309	54658	Humans	unknown	inhibitor	
DB13881	target	P15391	930	Humans	yes	antibody	
DB13884	target	P00742	2159	Humans	yes	activator	27988873
DB13884	enzyme	P00451	2157	Humans	no	substrate	27988873
DB13892	enzyme	O15496	8399	Humans	unknown	inhibitor	9381655|21392522|22359435
DB13893	enzyme	P22413	5167	Humans	yes	ligand	
DB13893	target	O15496	8399	Humans	yes	antagonist	
DB13893	enzyme	O15496	8399	Humans	yes	inhibitor	22359435|22069593|30564276
DB13894	target	O15496	8399	Humans	yes	antagonist	28633930
DB13896	target	P04293	2703462	HHV-1	yes	activator	
DB13908	target	Q99250	6326	Humans	unknown	antagonist	19367399
DB13909	carrier	P02768	213	Humans	unknown	carrier	9146788
DB13914	target	Q12908	6555	Humans	yes	inhibitor	29304731
DB13915	target	P15391	930	Humans	yes	antibody	
DB13919	enzyme	P11712	1559	Humans	unknown	substrate|inhibitor	9829158|19515014|11996015|10877007
DB13919	transporter	P08183	5243	Humans	unknown	inhibitor	11895100
DB13919	enzyme	P23219	5742	Humans	unknown	substrate	19515014
DB13919	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor	21861202
DB13919	enzyme	P10632	1558	Humans	unknown	inhibitor	15601807|26721703
DB13919	target	P30556	185	Humans	yes	antagonist	11752352|9892163|10826401|10968199|16901636|12504781|10805052|16601569|19563275|17588300|19436650
DB13919	enzyme	P35503	54659	Humans	unknown	substrate	19515014
DB13923	target	P00742	2159	Humans	yes	activator	26626991|27223146|6424437|27207420
DB13923	target	P00740	2158	Humans	yes	cofactor	26626991|27223146|6424437|27207420
DB13925	target	P30874	6752	Humans	yes	binder	23522791
DB13926	target	P04629	4914	Humans	unknown	stimulator	
DB13928	target	P43220	2740	Humans	yes	agonist	24140094|21314233
DB13928	carrier	P02768	213	Humans	no	substrate	28266779
DB13928	enzyme	P08473	4311	Humans	no	substrate	28323117
DB13928	enzyme	P27487	1803	Humans	no	substrate	28266779|28323117
DB13928	enzyme	P04745	276	Humans	no	inhibitor	
DB13928	enzyme	P04745	277	Humans	no	inhibitor	
DB13928	enzyme	P04745	278	Humans	no	inhibitor	
DB13928	enzyme	P06858	4023	Humans	no	inhibitor	
DB13929	target	P37288	552	Humans	unknown	antagonist	10519430|21130036
DB13929	target	P30559	5021	Humans	unknown	antagonist	10519430|21130036
DB13930	target	P27361	5595	Humans	unknown	inhibitor	28939558
DB13930	target	P28482	5594	Humans	unknown	inhibitor	28939558
DB13931	target	P23975	6530	Humans	yes	inhibitor	28609185
DB13931	target	Q13464	6093	Humans	yes	inhibitor	
DB13931	target	O75116	9475	Humans	yes	inhibitor	
DB13932	target	Q16518	6121	Humans	yes	gene replacement	19649989|18441370
DB13933	target	P00742	2159	Humans	yes	agonist	
DB13933	target	P08709	2155	Humans	yes	cofactor	
DB13933	target	P00451	2157	Humans	yes	cofactor	
DB13934	target	P10275	367	Humans	unknown	antagonist|agonist	22459616
DB13940	target	P28335	3358	Humans	unknown	agonist	11191631
DB13940	target	P28223	3356	Humans	unknown	agonist	11191631
DB13941	enzyme	P08684	1576	Humans	unknown	substrate|inhibitor	
DB13941	enzyme	P11712	1559	Humans	unknown	substrate	
DB13941	enzyme	P05181	1571	Humans	unknown	inducer	
DB13941	enzyme	P33261	1557	Humans	unknown	substrate|inhibitor	25267661
DB13941	enzyme	P20813	1555	Humans	unknown	inhibitor	
DB13943	enzyme	P08684	1576	Humans	unknown	substrate|inhibitor|inducer	12401364|10022752|12814972
DB13943	enzyme	P11712	1559	Humans	unknown	substrate	15133536|9328296|16501008|11996015
DB13943	transporter	P08183	5243	Humans	unknown	inhibitor	11231118|11602674
DB13943	carrier	P02768	213	Humans	no	other/unknown	3521955
DB13943	enzyme	P20815	1577	Humans	unknown	substrate	12814972
DB13943	enzyme	P33261	1557	Humans	unknown	substrate	9328296
DB13943	transporter	Q14973	6554	Humans	unknown	inhibitor	9486191
DB13943	transporter	Q9UNQ0	9429	Humans	unknown	substrate	12668685
DB13943	transporter	O75751	6581	Humans	unknown	substrate	19536068
DB13943	transporter	Q9H015	6583	Humans	unknown	substrate	19536068
DB13943	transporter	Q8TCC7	9376	Humans	unknown	inducer	11779196
DB13943	enzyme	P21397	4128	Humans	unknown	inducer	17429405|590724
DB13943	enzyme	P05108	1583	Humans	unknown	inhibitor	21427060
DB13943	enzyme	P04798	1543	Humans	unknown	substrate	10975606
DB13943	enzyme	P10632	1558	Humans	unknown	substrate	11996015|26721703
DB13943	transporter	P46721	6579	Humans	unknown	inhibitor|inducer	8779895|8779894|8786566
DB13943	transporter	Q9Y694	10864	Humans	unknown	inducer	11779196
DB13943	enzyme	P20813	1555	Humans	unknown	substrate|inducer	11996015|27709010|9633999
DB13943	carrier	P04278	6462	Humans	no	other/unknown	3521955
DB13943	enzyme	P11511	1588	Humans	unknown	substrate	23540392
DB13943	enzyme	Q16696	1553	Humans	unknown	substrate	15579482
DB13943	enzyme	P24462	100861540	Humans	unknown	substrate	9644715
DB13943	enzyme	P24462	1551	Humans	unknown	substrate	9644715
DB13943	target	P03372	2099	Humans	unknown		12676605
DB13943	target	P10275	367	Humans	yes	agonist	17084172|17086931|17128417|17202804|17322500|11752352
DB13943	target	P08235	4306	Humans	unknown		17105867
DB13943	enzyme	Q9HB55	64816	Humans	unknown	substrate	11160876
DB13944	enzyme	P08684	1576	Humans	unknown	substrate|inhibitor|inducer	12401364|10022752|12814972
DB13944	enzyme	P11712	1559	Humans	unknown	substrate	9328296|16501008|15133536|11996015
DB13944	transporter	P08183	5243	Humans	unknown	inhibitor	11231118|11602674
DB13944	carrier	P02768	213	Humans	no	other/unknown	3521955
DB13944	enzyme	P20815	1577	Humans	unknown	substrate	12814972
DB13944	enzyme	P33261	1557	Humans	unknown	substrate	9328296
DB13944	transporter	Q14973	6554	Humans	unknown	inhibitor	9486191
DB13944	transporter	Q9UNQ0	9429	Humans	unknown	substrate	12668685
DB13944	transporter	O75751	6581	Humans	unknown	substrate	19536068
DB13944	transporter	Q9H015	6583	Humans	unknown	substrate	19536068
DB13944	transporter	Q8TCC7	9376	Humans	unknown	inducer	11779196
DB13944	enzyme	P21397	4128	Humans	unknown	inducer	17429405|590724
DB13944	enzyme	P05108	1583	Humans	unknown	inhibitor	21427060
DB13944	enzyme	P04798	1543	Humans	unknown	substrate	10975606
DB13944	enzyme	P10632	1558	Humans	unknown	substrate	11996015|26721703
DB13944	transporter	P46721	6579	Humans	unknown	inhibitor|inducer	8779895|8779894|8786566
DB13944	transporter	Q9Y694	10864	Humans	unknown	inducer	11779196
DB13944	enzyme	P20813	1555	Humans	unknown	substrate|inducer	11996015|27709010|9633999
DB13944	carrier	P04278	6462	Humans	no	other/unknown	3521955
DB13944	enzyme	P11511	1588	Humans	unknown	substrate	23540392
DB13944	enzyme	Q16696	1553	Humans	unknown	substrate	15579482
DB13944	enzyme	P24462	100861540	Humans	unknown	substrate	9644715
DB13944	enzyme	P24462	1551	Humans	unknown	substrate	9644715
DB13944	target	P03372	2099	Humans	unknown		12676605
DB13944	target	P10275	367	Humans	yes	agonist	17084172|17086931|17128417|17202804|17322500|11752352
DB13944	target	P08235	4306	Humans	unknown		17105867
DB13944	enzyme	Q9HB55	64816	Humans	unknown	substrate	11160876
DB13946	enzyme	P08684	1576	Humans	unknown	substrate|inhibitor|inducer	12401364|10022752|12814972
DB13946	enzyme	P11712	1559	Humans	unknown	substrate	15133536|9328296|16501008|11996015
DB13946	transporter	P08183	5243	Humans	unknown	inhibitor	11231118|11602674|23563132
DB13946	carrier	P02768	213	Humans	no	other/unknown	3521955
DB13946	enzyme	P20815	1577	Humans	unknown	substrate	12814972
DB13946	enzyme	P33261	1557	Humans	unknown	substrate	9328296
DB13946	transporter	Q14973	6554	Humans	unknown	inhibitor	9486191
DB13946	transporter	Q9UNQ0	9429	Humans	unknown	substrate	12668685
DB13946	transporter	Q9NPD5	28234	Humans	unknown		18537956
DB13946	enzyme	Q16678	1545	Humans	unknown	substrate	10426814
DB13946	transporter	O15244	6582	Humans	unknown		27469532|16550473
DB13946	transporter	Q9H015	6583	Humans	unknown	substrate	19536068|19483302
DB13946	transporter	Q8TCC7	9376	Humans	unknown	inducer	11779196
DB13946	enzyme	P21397	4128	Humans	unknown	inducer	17429405|590724
DB13946	enzyme	P05108	1583	Humans	unknown	inhibitor	21427060
DB13946	enzyme	P04798	1543	Humans	unknown	substrate	10975606
DB13946	enzyme	P10632	1558	Humans	unknown	substrate	11996015|26721703
DB13946	transporter	P46721	6579	Humans	unknown	inhibitor|inducer	8779895|8779894
DB13946	transporter	Q9Y694	10864	Humans	unknown	inducer	11779196
DB13946	enzyme	P20813	1555	Humans	unknown	substrate|inducer	11996015|27709010|9633999
DB13946	carrier	P04278	6462	Humans	no	other/unknown	3521955
DB13946	enzyme	P11511	1588	Humans	unknown	substrate	23540392
DB13946	enzyme	Q16696	1553	Humans	unknown	substrate	15579482
DB13946	enzyme	P24462	100861540	Humans	unknown	substrate	9644715
DB13946	enzyme	P24462	1551	Humans	unknown	substrate	9644715
DB13946	transporter	Q96FL8	55244	Humans	unknown		27469532
DB13946	target	P03372	2099	Humans	unknown		12676605|16159155
DB13946	target	P10275	367	Humans	yes	agonist	17086931|17128417|17322500|11752352
DB13946	target	P08235	4306	Humans	unknown		17105867
DB13946	enzyme	Q9HB55	64816	Humans	unknown	substrate	11160876
DB13948	target	P28223	3356	Humans	unknown	agonist	24397362|28360333
DB13949	carrier	P27797	811	Humans	unknown	binder	11005764
DB13949	carrier	P05106	3690	Humans	unknown	binder	11005764
DB13949	carrier	P02787	7018	Humans	unknown	binder	24778671
DB13949	target	P02786	7037	Humans	yes	agonist	16564538|24310424|25053935
DB13949	target	P07822	12934047	Escherichia coli (strain K12)	unknown	binder	12046920|2254301
DB13949	target	P07822	947510	Escherichia coli (strain K12)	unknown	binder	12046920|2254301
DB13950	enzyme	P08684	1576	Humans	no	substrate|inhibitor	22039822
DB13951	transporter	P08183	5243	Humans	unknown	substrate	14991868
DB13951	target	P14061	3292	Humans	unknown		
DB13951	carrier	P04278	6462	Humans	unknown		14622020|12957668
DB13951	target	P03372	2099	Humans	unknown		12676605
DB13951	target	P10275	367	Humans	unknown		17591767|10592235
DB13951	target	P08235	4306	Humans	unknown		17105867
DB13952	enzyme	P08684	1576	Humans	unknown	substrate|inducer	12865317|14703066
DB13952	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor	12865317|11741520
DB13952	enzyme	P11712	1559	Humans	unknown	substrate	11996015|14703066
DB13952	transporter	P08183	5243	Humans	unknown	substrate	7914405|15290871
DB13952	carrier	P02768	213	Humans	no		8530713
DB13952	enzyme	P20815	1577	Humans	unknown	substrate	
DB13952	enzyme	P33261	1557	Humans	unknown	substrate	11741520
DB13952	transporter	Q5T3U5	89845	Humans	unknown	inhibitor	12527806
DB13952	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor	12920197|11927002
DB13952	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor	11683238|11159893
DB13952	transporter	Q9NPD5	28234	Humans	unknown		11159893
DB13952	enzyme	Q16678	1545	Humans	unknown	substrate	17570247|11264459
DB13952	transporter	O15244	6582	Humans	unknown	inhibitor	12110607|9830022
DB13952	transporter	O15245	6580	Humans	unknown	inhibitor	12110607|9830022
DB13952	transporter	O75751	6581	Humans	unknown	inhibitor	12110607|9830022
DB13952	transporter	Q8TCC7	9376	Humans	unknown		11306713
DB13952	target	P37059	3294	Humans	unknown		21972996
DB13952	target	O75469	8856	Humans	unknown		17327420
DB13952	enzyme	P04798	1543	Humans	unknown	substrate	17570247|16207128
DB13952	transporter	Q9NSA0	55867	Humans	unknown	inhibitor	10660625
DB13952	enzyme	P10632	1558	Humans	unknown	substrate	11159893|26721703|11996015|11741520
DB13952	enzyme	P22309	54658	Humans	unknown	substrate	20620155|15535854|11159893
DB13952	transporter	O94956	11309	Humans	unknown	inhibitor	11683238
DB13952	transporter	P46721	6579	Humans	unknown	inhibitor	8779894|8786566|11159893
DB13952	carrier	P04278	6462	Humans	unknown		17171213|17201714|17258903|17274467|17435665|8530713|3521955
DB13952	target	P43681	1137	Humans	unknown		11517245
DB13952	target	P62508	2104	Humans	unknown	ligand	22935422
DB13952	enzyme	P24462	100861540	Humans	unknown	substrate	
DB13952	enzyme	P24462	1551	Humans	unknown	substrate	
DB13952	transporter	Q9NYB5	53919	Humans	unknown		12351693
DB13952	target	P03372	2099	Humans	yes	agonist	17125913|17138652|2011412|11752352
DB13952	target	Q92731	2100	Humans	yes	agonist	17464340|2011412
DB13952	target	Q15596	10499	Humans	unknown		15123288
DB13952	transporter	Q96BD0	28231	Humans	unknown		10873595
DB13952	target	Q99527	2852	Humans	unknown		17088055
DB13952	target	P00846	4508	Humans	unknown		21034808
DB13952	target	Q14457	8678	Humans	unknown		21034808
DB13952	carrier	P12104	2169	Humans	no		19398502
DB13953	enzyme	P08684	1576	Humans	unknown	substrate|inducer	12865317|22837389
DB13953	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor	12865317
DB13953	enzyme	P11712	1559	Humans	unknown	substrate	11996015|12865317
DB13953	transporter	P08183	5243	Humans	unknown	substrate	7914405|15290871
DB13953	carrier	P02768	213	Humans	no		8530713
DB13953	enzyme	P20815	1577	Humans	unknown	substrate	
DB13953	enzyme	P33261	1557	Humans	unknown	substrate	18521743
DB13953	transporter	Q5T3U5	89845	Humans	unknown	inhibitor	12527806
DB13953	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor	12920197|11927002
DB13953	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor	11683238|11159893
DB13953	transporter	Q9NPD5	28234	Humans	unknown		11159893
DB13953	enzyme	Q16678	1545	Humans	unknown	substrate	15126349
DB13953	transporter	O15244	6582	Humans	unknown	inhibitor	12110607|9830022
DB13953	transporter	O15245	6580	Humans	unknown	inhibitor	12110607|9830022
DB13953	transporter	O75751	6581	Humans	unknown	inhibitor	12110607|9830022
DB13953	transporter	Q8TCC7	9376	Humans	unknown		11306713
DB13953	target	P37059	3294	Humans	unknown		21972996
DB13953	target	O75469	8856	Humans	unknown		17327420
DB13953	enzyme	P04798	1543	Humans	unknown	substrate	12865317
DB13953	transporter	Q9NSA0	55867	Humans	unknown	inhibitor	10660625
DB13953	enzyme	P10632	1558	Humans	unknown	substrate	11159893|26721703|11996015
DB13953	enzyme	P22309	54658	Humans	unknown	substrate	20620155|15535854|11159893
DB13953	transporter	O94956	11309	Humans	unknown	inhibitor	11683238
DB13953	transporter	P46721	6579	Humans	unknown	inhibitor	8779894|8786566|11159893
DB13953	carrier	P04278	6462	Humans	unknown		17171213|17201714|17258903|17274467|17435665|8530713|3521955
DB13953	target	P43681	1137	Humans	unknown		11517245
DB13953	target	P62508	2104	Humans	unknown	ligand	22935422
DB13953	enzyme	P24462	100861540	Humans	unknown	substrate	
DB13953	enzyme	P24462	1551	Humans	unknown	substrate	
DB13953	transporter	Q9NYB5	53919	Humans	unknown		12351693
DB13953	target	P03372	2099	Humans	yes	agonist	17125913|17138652|2011412|11752352
DB13953	target	Q92731	2100	Humans	yes	agonist	17464340|2011412
DB13953	target	Q15596	10499	Humans	unknown		15123288
DB13953	transporter	Q96BD0	28231	Humans	unknown		10873595
DB13953	target	Q99527	2852	Humans	unknown		17088055
DB13953	target	P00846	4508	Humans	unknown		21034808
DB13953	target	Q14457	8678	Humans	unknown		21034808
DB13953	carrier	P12104	2169	Humans	no		19398502
DB13954	enzyme	P08684	1576	Humans	unknown	substrate|inducer	12865317|14703066
DB13954	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor	12865317|10471985|16790556
DB13954	enzyme	P11712	1559	Humans	unknown	substrate	11996015|14703066
DB13954	transporter	P08183	5243	Humans	unknown	substrate	7914405|15290871
DB13954	carrier	P02768	213	Humans	no		8530713
DB13954	enzyme	P20815	1577	Humans	unknown	substrate	
DB13954	enzyme	P33261	1557	Humans	unknown	substrate	11741520
DB13954	transporter	Q5T3U5	89845	Humans	unknown	inhibitor	12527806
DB13954	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor	12920197|11927002
DB13954	transporter	Q9Y6L6	10599	Humans	unknown	inhibitor	11683238|11159893
DB13954	transporter	Q9NPD5	28234	Humans	unknown		11159893
DB13954	enzyme	Q16678	1545	Humans	unknown	substrate	17570247|11264459
DB13954	transporter	O15244	6582	Humans	unknown	inhibitor	12110607|9830022
DB13954	transporter	O15245	6580	Humans	unknown	inhibitor	12110607|9830022
