drugbank_id	mesh_id	source	target	edges
DB11064	D054705	Compound::DB11064	Disease::MESH:D054705	DRUGBANK::treats::Compound:Disease
DB11064	D012878	Compound::DB11064	Disease::MESH:D012878	DRUGBANK::treats::Compound:Disease
DB11071	D010146	Compound::DB11071	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11071	D005334	Compound::DB11071	Disease::MESH:D005334	DRUGBANK::treats::Compound:Disease
DB11073	D005891	Compound::DB11073	Disease::MESH:D005891	DRUGBANK::treats::Compound:Disease
DB11073	D001424	Compound::DB11073	Disease::MESH:D001424	DRUGBANK::treats::Compound:Disease
DB11077	D001248	Compound::DB11077	Disease::MESH:D001248	DRUGBANK::treats::Compound:Disease
DB11079	D010146	Compound::DB11079	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11079	D059390	Compound::DB11079	Disease::MESH:D059390	DRUGBANK::treats::Compound:Disease
DB11079	D001416	Compound::DB11079	Disease::MESH:D001416	DRUGBANK::treats::Compound:Disease
DB11079	D017116	Compound::DB11079	Disease::MESH:D017116	DRUGBANK::treats::Compound:Disease
DB11079	D006406	Compound::DB11079	Disease::MESH:D006406	DRUGBANK::treats::Compound:Disease
DB11079	D013180	Compound::DB11079	Disease::MESH:D013180	DRUGBANK::treats::Compound:Disease
DB11079	D001168	Compound::DB11079	Disease::MESH:D001168	DRUGBANK::treats::Compound:Disease
DB11081	D006470	Compound::DB11081	Disease::MESH:D006470	DRUGBANK::treats::Compound:Disease
DB11082	D011537	Compound::DB11082	Disease::MESH:D011537	DRUGBANK::treats::Compound:Disease
DB11082	D011565	Compound::DB11082	Disease::MESH:D011565	DRUGBANK::treats::Compound:Disease
DB11082	D012628	Compound::DB11082	Disease::MESH:D012628	DRUGBANK::treats::Compound:Disease
DB11082	D004485	Compound::DB11082	Disease::MESH:D004485	DRUGBANK::treats::Compound:Disease
DB11085	D000152	Compound::DB11085	Disease::MESH:D000152	DRUGBANK::treats::Compound:Disease
DB11085	D012628	Compound::DB11085	Disease::MESH:D012628	DRUGBANK::treats::Compound:Disease
DB11085	D004485	Compound::DB11085	Disease::MESH:D004485	DRUGBANK::treats::Compound:Disease
DB11086	D054705	Compound::DB11086	Disease::MESH:D054705	DRUGBANK::treats::Compound:Disease
DB11086	D057896	Compound::DB11086	Disease::MESH:D057896	DRUGBANK::treats::Compound:Disease
DB11089	D003248	Compound::DB11089	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB11090	D003807	Compound::DB11090	Disease::MESH:D003807	DRUGBANK::treats::Compound:Disease
DB11092	D057887	Compound::DB11092	Disease::MESH:D057887	DRUGBANK::treats::Compound:Disease
DB11092	D005891	Compound::DB11092	Disease::MESH:D005891	DRUGBANK::treats::Compound:Disease
DB11094	D007011	Compound::DB11094	Disease::MESH:D007011	DRUGBANK::treats::Compound:Disease
DB11094	D063730	Compound::DB11094	Disease::MESH:D063730	DRUGBANK::treats::Compound:Disease
DB11094	D007015	Compound::DB11094	Disease::MESH:D007015	DRUGBANK::treats::Compound:Disease
DB11095	D020246	Compound::DB11095	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB11096	D013471	Compound::DB11096	Disease::MESH:D013471	DRUGBANK::treats::Compound:Disease
DB11097	D003248	Compound::DB11097	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB11097	D006484	Compound::DB11097	Disease::MESH:D006484	DRUGBANK::treats::Compound:Disease
DB11097	D005401	Compound::DB11097	Disease::MESH:D005401	DRUGBANK::treats::Compound:Disease
DB11097	D004240	Compound::DB11097	Disease::MESH:D004240	DRUGBANK::treats::Compound:Disease
DB11097	D007410	Compound::DB11097	Disease::MESH:D007410	DRUGBANK::treats::Compound:Disease
DB11097	C536315	Compound::DB11097	Disease::MESH:C536315	DRUGBANK::treats::Compound:Disease
DB11107	D003248	Compound::DB11107	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB11110	D003248	Compound::DB11110	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB11112	D014987	Compound::DB11112	Disease::MESH:D014987	DRUGBANK::treats::Compound:Disease
DB11112	D054705	Compound::DB11112	Disease::MESH:D054705	DRUGBANK::treats::Compound:Disease
DB11112	D003963	Compound::DB11112	Disease::MESH:D003963	DRUGBANK::treats::Compound:Disease
DB11114	D009120	Compound::DB11114	Disease::MESH:D009120	DRUGBANK::treats::Compound:Disease
DB11117	D009181	Compound::DB11117	Disease::MESH:D009181	DRUGBANK::treats::Compound:Disease
DB11118	D003324	Compound::DB11118	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB11120	D009103	Compound::DB11120	Disease::MESH:D009103	DRUGBANK::treats::Compound:Disease
DB11120	D020018	Compound::DB11120	Disease::MESH:D020018	DRUGBANK::treats::Compound:Disease
DB11120	D007249	Compound::DB11120	Disease::MESH:D007249	DRUGBANK::treats::Compound:Disease
DB11124	D001249	Compound::DB11124	Disease::MESH:D001249	DRUGBANK::treats::Compound:Disease
DB11127	D012628	Compound::DB11127	Disease::MESH:D012628	DRUGBANK::treats::Compound:Disease
DB11130	D059787	Compound::DB11130	Disease::MESH:D059787	DRUGBANK::treats::Compound:Disease
DB11130	C565627	Compound::DB11130	Disease::MESH:C565627	DRUGBANK::treats::Compound:Disease
DB11130	D003967	Compound::DB11130	Disease::MESH:D003967	DRUGBANK::treats::Compound:Disease
DB11131	D010146	Compound::DB11131	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11131	D059390	Compound::DB11131	Disease::MESH:D059390	DRUGBANK::treats::Compound:Disease
DB11131	D001416	Compound::DB11131	Disease::MESH:D001416	DRUGBANK::treats::Compound:Disease
DB11131	D001168	Compound::DB11131	Disease::MESH:D001168	DRUGBANK::treats::Compound:Disease
DB11131	D013180	Compound::DB11131	Disease::MESH:D013180	DRUGBANK::treats::Compound:Disease
DB11133	D009203	Compound::DB11133	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB11148	D059350	Compound::DB11148	Disease::MESH:D059350	DRUGBANK::treats::Compound:Disease
DB11148	D010146	Compound::DB11148	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11148	D011537	Compound::DB11148	Disease::MESH:D011537	DRUGBANK::treats::Compound:Disease
DB11156	D017229	Compound::DB11156	Disease::MESH:D017229	DRUGBANK::treats::Compound:Disease
DB11156	D001196	Compound::DB11156	Disease::MESH:D001196	DRUGBANK::treats::Compound:Disease
DB11156	D006725	Compound::DB11156	Disease::MESH:D006725	DRUGBANK::treats::Compound:Disease
DB11157	D011565	Compound::DB11157	Disease::MESH:D011565	DRUGBANK::treats::Compound:Disease
DB11157	D012871	Compound::DB11157	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB11157	D000506	Compound::DB11157	Disease::MESH:D000506	DRUGBANK::treats::Compound:Disease
DB11160	D010146	Compound::DB11160	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11160	D006261	Compound::DB11160	Disease::MESH:D006261	DRUGBANK::treats::Compound:Disease
DB11160	D001416	Compound::DB11160	Disease::MESH:D001416	DRUGBANK::treats::Compound:Disease
DB11160	D001168	Compound::DB11160	Disease::MESH:D001168	DRUGBANK::treats::Compound:Disease
DB11160	D014098	Compound::DB11160	Disease::MESH:D014098	DRUGBANK::treats::Compound:Disease
DB11160	D004412	Compound::DB11160	Disease::MESH:D004412	DRUGBANK::treats::Compound:Disease
DB11160	D012141	Compound::DB11160	Disease::MESH:D012141	DRUGBANK::treats::Compound:Disease
DB11161	D001248	Compound::DB11161	Disease::MESH:D001248	DRUGBANK::treats::Compound:Disease
DB11164	D020521	Compound::DB11164	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB11166	D020152	Compound::DB11166	Disease::MESH:D020152	DRUGBANK::treats::Compound:Disease
DB11171	D012871	Compound::DB11171	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB11171	D006470	Compound::DB11171	Disease::MESH:D006470	DRUGBANK::treats::Compound:Disease
DB11171	D010483	Compound::DB11171	Disease::MESH:D010483	DRUGBANK::treats::Compound:Disease
DB11180	D017202	Compound::DB11180	Disease::MESH:D017202	DRUGBANK::treats::Compound:Disease
DB11180	D003324	Compound::DB11180	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB11180	D006331	Compound::DB11180	Disease::MESH:D006331	DRUGBANK::treats::Compound:Disease
DB11181	D015878	Compound::DB11181	Disease::MESH:D015878	DRUGBANK::treats::Compound:Disease
DB11182	D007638	Compound::DB11182	Disease::MESH:D007638	DRUGBANK::treats::Compound:Disease
DB11182	D007634	Compound::DB11182	Disease::MESH:D007634	DRUGBANK::treats::Compound:Disease
DB11185	D013471	Compound::DB11185	Disease::MESH:D013471	DRUGBANK::treats::Compound:Disease
DB11185	D055623	Compound::DB11185	Disease::MESH:D055623	DRUGBANK::treats::Compound:Disease
DB11185	D019588	Compound::DB11185	Disease::MESH:D019588	DRUGBANK::treats::Compound:Disease
DB11185	D012878	Compound::DB11185	Disease::MESH:D012878	DRUGBANK::treats::Compound:Disease
DB11186	D003371	Compound::DB11186	Disease::MESH:D003371	DRUGBANK::treats::Compound:Disease
DB11186	D007251	Compound::DB11186	Disease::MESH:D007251	DRUGBANK::treats::Compound:Disease
DB11186	D001991	Compound::DB11186	Disease::MESH:D001991	DRUGBANK::treats::Compound:Disease
DB11186	D012852	Compound::DB11186	Disease::MESH:D012852	DRUGBANK::treats::Compound:Disease
DB11198	D006471	Compound::DB11198	Disease::MESH:D006471	DRUGBANK::treats::Compound:Disease
DB11198	D005414	Compound::DB11198	Disease::MESH:D005414	DRUGBANK::treats::Compound:Disease
DB11198	D015746	Compound::DB11198	Disease::MESH:D015746	DRUGBANK::treats::Compound:Disease
DB11198	D043183	Compound::DB11198	Disease::MESH:D043183	DRUGBANK::treats::Compound:Disease
DB11198	D011537	Compound::DB11198	Disease::MESH:D011537	DRUGBANK::treats::Compound:Disease
DB11198	D004485	Compound::DB11198	Disease::MESH:D004485	DRUGBANK::treats::Compound:Disease
DB11198	D013471	Compound::DB11198	Disease::MESH:D013471	DRUGBANK::treats::Compound:Disease
DB11198	D003876	Compound::DB11198	Disease::MESH:D003876	DRUGBANK::treats::Compound:Disease
DB11198	D012871	Compound::DB11198	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB11198	D018771	Compound::DB11198	Disease::MESH:D018771	DRUGBANK::treats::Compound:Disease
DB11198	D018781	Compound::DB11198	Disease::MESH:D018781	DRUGBANK::treats::Compound:Disease
DB11200	D006945	Compound::DB11200	Disease::MESH:D006945	DRUGBANK::treats::Compound:Disease
DB11201	D012216	Compound::DB11201	Disease::MESH:D012216	DRUGBANK::treats::Compound:Disease
DB11201	D001168	Compound::DB11201	Disease::MESH:D001168	DRUGBANK::treats::Compound:Disease
DB11201	D009437	Compound::DB11201	Disease::MESH:D009437	DRUGBANK::treats::Compound:Disease
DB11201	D013180	Compound::DB11201	Disease::MESH:D013180	DRUGBANK::treats::Compound:Disease
DB11201	D007593	Compound::DB11201	Disease::MESH:D007593	DRUGBANK::treats::Compound:Disease
DB11201	D017116	Compound::DB11201	Disease::MESH:D017116	DRUGBANK::treats::Compound:Disease
DB11217	D017495	Compound::DB11217	Disease::MESH:D017495	DRUGBANK::treats::Compound:Disease
DB11217	D012871	Compound::DB11217	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB11217	D008548	Compound::DB11217	Disease::MESH:D008548	DRUGBANK::treats::Compound:Disease
DB11217	D007911	Compound::DB11217	Disease::MESH:D007911	DRUGBANK::treats::Compound:Disease
DB11222	D054705	Compound::DB11222	Disease::MESH:D054705	DRUGBANK::treats::Compound:Disease
DB11228	D003248	Compound::DB11228	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB11228	D004240	Compound::DB11228	Disease::MESH:D004240	DRUGBANK::treats::Compound:Disease
DB11228	D006484	Compound::DB11228	Disease::MESH:D006484	DRUGBANK::treats::Compound:Disease
DB11228	D043183	Compound::DB11228	Disease::MESH:D043183	DRUGBANK::treats::Compound:Disease
DB11230	D006356	Compound::DB11230	Disease::MESH:D006356	DRUGBANK::treats::Compound:Disease
DB11235	D012141	Compound::DB11235	Disease::MESH:D012141	DRUGBANK::treats::Compound:Disease
DB11239	D014456	Compound::DB11239	Disease::MESH:D014456	DRUGBANK::treats::Compound:Disease
DB11242	D010003	Compound::DB11242	Disease::MESH:D010003	DRUGBANK::treats::Compound:Disease
DB11242	D001172	Compound::DB11242	Disease::MESH:D001172	DRUGBANK::treats::Compound:Disease
DB11242	D010013	Compound::DB11242	Disease::MESH:D010013	DRUGBANK::treats::Compound:Disease
DB11242	D010024	Compound::DB11242	Disease::MESH:D010024	DRUGBANK::treats::Compound:Disease
DB11242	D014947	Compound::DB11242	Disease::MESH:D014947	DRUGBANK::treats::Compound:Disease
DB11242	D012769	Compound::DB11242	Disease::MESH:D012769	DRUGBANK::treats::Compound:Disease
DB11248	C565627	Compound::DB11248	Disease::MESH:C565627	DRUGBANK::treats::Compound:Disease
DB11248	D003967	Compound::DB11248	Disease::MESH:D003967	DRUGBANK::treats::Compound:Disease
DB11251	D014811	Compound::DB11251	Disease::MESH:D014811	DRUGBANK::treats::Compound:Disease
DB11251	D000012	Compound::DB11251	Disease::MESH:D000012	DRUGBANK::treats::Compound:Disease
DB11251	D007105	Compound::DB11251	Disease::MESH:D007105	DRUGBANK::treats::Compound:Disease
DB11251	D002277	Compound::DB11251	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB11251	D050197	Compound::DB11251	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB11251	D002318	Compound::DB11251	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB11251	D008268	Compound::DB11251	Disease::MESH:D008268	DRUGBANK::treats::Compound:Disease
DB11254	D012874	Compound::DB11254	Disease::MESH:D012874	DRUGBANK::treats::Compound:Disease
DB11254	D010612	Compound::DB11254	Disease::MESH:D010612	DRUGBANK::treats::Compound:Disease
DB11254	D010146	Compound::DB11254	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11254	D002277	Compound::DB11254	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB11256	D005494	Compound::DB11256	Disease::MESH:D005494	DRUGBANK::treats::Compound:Disease
DB11256	D016135	Compound::DB11256	Disease::MESH:D016135	DRUGBANK::treats::Compound:Disease
DB11256	D009436	Compound::DB11256	Disease::MESH:D009436	DRUGBANK::treats::Compound:Disease
DB11256	D002318	Compound::DB11256	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB11264	D003731	Compound::DB11264	Disease::MESH:D003731	DRUGBANK::treats::Compound:Disease
DB11265	D008599	Compound::DB11265	Disease::MESH:D008599	DRUGBANK::treats::Compound:Disease
DB11274	D010300	Compound::DB11274	Disease::MESH:D010300	DRUGBANK::treats::Compound:Disease
DB11274	D008881	Compound::DB11274	Disease::MESH:D008881	DRUGBANK::treats::Compound:Disease
DB11274	D016491	Compound::DB11274	Disease::MESH:D016491	DRUGBANK::treats::Compound:Disease
DB11294	D003047	Compound::DB11294	Disease::MESH:D003047	DRUGBANK::treats::Compound:Disease
DB11312	D020151	Compound::DB11312	Disease::MESH:D020151	DRUGBANK::treats::Compound:Disease
DB11312	D020246	Compound::DB11312	Disease::MESH:D020246	DRUGBANK::treats::Compound:Disease
DB11312	D055665	Compound::DB11312	Disease::MESH:D055665	DRUGBANK::treats::Compound:Disease
DB11321	D014808	Compound::DB11321	Disease::MESH:D014808	DRUGBANK::treats::Compound:Disease
DB11321	D012279	Compound::DB11321	Disease::MESH:D012279	DRUGBANK::treats::Compound:Disease
DB11321	D044342	Compound::DB11321	Disease::MESH:D044342	DRUGBANK::treats::Compound:Disease
DB11321	D050032	Compound::DB11321	Disease::MESH:D050032	DRUGBANK::treats::Compound:Disease
DB11323	D010146	Compound::DB11323	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11327	D063807	Compound::DB11327	Disease::MESH:D063807	DRUGBANK::treats::Compound:Disease
DB11328	D006471	Compound::DB11328	Disease::MESH:D006471	DRUGBANK::treats::Compound:Disease
DB11328	D004932	Compound::DB11328	Disease::MESH:D004932	DRUGBANK::treats::Compound:Disease
DB11330	D006474	Compound::DB11330	Disease::MESH:D006474	DRUGBANK::treats::Compound:Disease
DB11330	D002836	Compound::DB11330	Disease::MESH:D002836	DRUGBANK::treats::Compound:Disease
DB11331	D012127	Compound::DB11331	Disease::MESH:D012127	DRUGBANK::treats::Compound:Disease
DB11332	D012127	Compound::DB11332	Disease::MESH:D012127	DRUGBANK::treats::Compound:Disease
DB11338	D003085	Compound::DB11338	Disease::MESH:D003085	DRUGBANK::treats::Compound:Disease
DB11338	D005414	Compound::DB11338	Disease::MESH:D005414	DRUGBANK::treats::Compound:Disease
DB11338	D014098	Compound::DB11338	Disease::MESH:D014098	DRUGBANK::treats::Compound:Disease
DB11345	D010146	Compound::DB11345	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB11345	D059390	Compound::DB11345	Disease::MESH:D059390	DRUGBANK::treats::Compound:Disease
DB11358	D059373	Compound::DB11358	Disease::MESH:D059373	DRUGBANK::treats::Compound:Disease
DB11358	D003876	Compound::DB11358	Disease::MESH:D003876	DRUGBANK::treats::Compound:Disease
DB11359	D003789	Compound::DB11359	Disease::MESH:D003789	DRUGBANK::treats::Compound:Disease
DB11361	D014947	Compound::DB11361	Disease::MESH:D014947	DRUGBANK::treats::Compound:Disease
DB11361	D014456	Compound::DB11361	Disease::MESH:D014456	DRUGBANK::treats::Compound:Disease
DB11361	D009187	Compound::DB11361	Disease::MESH:D009187	DRUGBANK::treats::Compound:Disease
DB11361	D013924	Compound::DB11361	Disease::MESH:D013924	DRUGBANK::treats::Compound:Disease
DB11361	D004886	Compound::DB11361	Disease::MESH:D004886	DRUGBANK::treats::Compound:Disease
DB11362	C536282	Compound::DB11362	Disease::MESH:C536282	DRUGBANK::treats::Compound:Disease
DB11362	D000081029	Compound::DB11362	Disease::MESH:D000081029	DRUGBANK::treats::Compound:Disease
DB11362	D010661	Compound::DB11362	Disease::MESH:D010661	DRUGBANK::treats::Compound:Disease
DB11363	D002289	Compound::DB11363	Disease::MESH:D002289	DRUGBANK::treats::Compound:Disease
DB11364	D012141	Compound::DB11364	Disease::MESH:D012141	DRUGBANK::treats::Compound:Disease
DB11365	D003248	Compound::DB11365	Disease::MESH:D003248	DRUGBANK::treats::Compound:Disease
DB11366	D002277	Compound::DB11366	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB11366	D001327	Compound::DB11366	Disease::MESH:D001327	DRUGBANK::treats::Compound:Disease
DB11367	D001424	Compound::DB11367	Disease::MESH:D001424	DRUGBANK::treats::Compound:Disease
DB11431	D015827	Compound::DB11431	Disease::MESH:D015827	DRUGBANK::treats::Compound:Disease
DB11431	D009855	Compound::DB11431	Disease::MESH:D009855	DRUGBANK::treats::Compound:Disease
DB11431	D011537	Compound::DB11431	Disease::MESH:D011537	DRUGBANK::treats::Compound:Disease
DB11431	D012871	Compound::DB11431	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB11431	D014786	Compound::DB11431	Disease::MESH:D014786	DRUGBANK::treats::Compound:Disease
DB11482	D002056	Compound::DB11482	Disease::MESH:D002056	DRUGBANK::treats::Compound:Disease
DB11560	D033461	Compound::DB11560	Disease::MESH:D033461	DRUGBANK::treats::Compound:Disease
DB11560	C563162	Compound::DB11560	Disease::MESH:C563162	DRUGBANK::treats::Compound:Disease
DB11560	D006073	Compound::DB11560	Disease::MESH:D006073	DRUGBANK::treats::Compound:Disease
DB11563	D015223	Compound::DB11563	Disease::MESH:D015223	DRUGBANK::treats::Compound:Disease
DB11580	D006457	Compound::DB11580	Disease::MESH:D006457	DRUGBANK::treats::Compound:Disease
DB11581	D015451	Compound::DB11581	Disease::MESH:D015451	DRUGBANK::treats::Compound:Disease
